,playerName,nbSongs,score,nbSoloPoints
3203,meetzje,1710,18,0.0
3204,megahello,1236,26,0.0
3205,mentai07,2053,39,0.0
3206,meow1234,195,49,0.0
3207,mermaidmikele,170,3,0.0
3208,mertmert,779,6,0.0
3209,metarin,10152,25,0.0
3210,metroids224,85,6,0.0
3211,mgl,1281,31,0.0
3212,mhkr,655,20,0.0
3213,miboong,168,17,0.0
3214,michalz15,170,5,0.0
3215,micmic112,200,20,0.0
3216,miecieks,72,1,0.0
3217,miiarad,69,8,0.0
3218,mikecometa,253,2,0.0
3219,mikiafu,4136,40,0.0
3220,mikomikomiii,594,11,0.0
3221,mikronaut,85,3,0.0
3222,minette,1012,40,0.0
3223,ming0328ming,78,3,0.0
3224,mingGG,778,17,0.0
3225,minnaminnaminna,137,1,0.0
3226,minuba,35,0,0.0
3227,miraxa_maxwell,166,7,0.0
3228,miro515,6100,14,0.0
3229,mitsorubi,3913,13,0.0
3230,mizu4315,82,13,0.0
3231,mizuena,85,3,0.0
3232,mkby,4160,49,2.0
3233,mofro,2003,28,0.0
3234,mokocchi,11,0,0.0
3235,moksik,85,5,0.0
3236,mollyisawalrus,152,2,0.0
3237,monogatariz,85,3,0.0
3238,moosepi,889,47,0.0
3239,moraryy,593,28,0.0
3240,mordilegal2,79,0,0.0
3241,morgieeef,85,1,0.0
3242,mrmartin,7061,20,0.0
3243,mrpenguin,85,0,0.0
3244,muka3000,85,12,0.0
3245,munyamunya,9665,41,5.0
3246,mushrud,69,1,0.0
3247,mutta,4198,40,0.0
3248,mynamechef,83,0,0.0
3249,myr,4839,30,0.0
3250,nFar,255,22,0.0
3251,nLumii,85,2,0.0
3252,nachoneko,649,38,0.0
3253,nagi8888,73,9,0.0
3254,nagichi,252,24,0.0
3255,nailzie,2493,30,0.0
3256,nakamoon,86,3,0.0
3257,nakashima1596,713,16,0.0
3258,nanashi23,72,10,0.0
3259,nandorweebo,254,7,0.0
3260,narz,77,3,0.0
3261,nateRUUUUUUUUUUU,262,23,1.0
3262,natedog2214,170,7,0.0
3263,nathan,85,0,0.0
3264,natsumyuu,85,8,0.0
3265,neallimcy,170,6,0.0
3266,neilski23,6,1,0.0
3267,nekii,169,5,0.0
3268,nekomeiji,281,27,0.0
3269,neneka,77,12,0.0
3270,neoburnz,9475,48,0.0
3271,neonat,85,6,0.0
3272,nevon1201,78,6,0.0
3273,nextri,164,1,0.0
3274,nichopocho,1135,16,0.0
3275,nidzogger,77,0,0.0
3276,nimfa109,85,6,0.0
3277,nineliex,984,6,0.0
3278,ningunick,162,13,0.0
3279,ninjad912,85,3,0.0
3280,ninjastarforcex,85,3,0.0
3281,nm,18,0,0.0
3282,noNtiaFnEXulA,160,16,0.0
3283,noearstheotaku,3113,35,1.0
3284,nofrelluis,85,5,0.0
3285,nonxz,611,42,0.0
3286,noon,4966,42,1.0
3287,nopfy,216,21,0.0
3288,notanonion,85,1,0.0
3289,notsana,242,26,0.0
3290,nozomemee,1580,24,0.0
3291,npc12,82,46,0.0
3292,nukitaka,3942,18,0.0
3293,nummer,85,6,0.0
3294,nyaNugget,85,0,0.0
3295,nyatsumugi,85,7,0.0
3296,nzk031244,210,4,0.0
3297,oOLTOo,170,2,0.0
3298,oTrey,85,2,0.0
3299,ogoosebumps,66,0,0.0
3300,oh95,3530,47,0.0
3301,oikocil,29,0,0.0
3302,ok1na,1932,28,0.0
3303,olaALC,85,2,0.0
3304,omegar1,85,2,0.0
3305,on_lily,134,5,0.0
3306,onefiftykaze,85,26,0.0
3307,only_buono,496,40,0.0
3308,oofed,9,1,0.0
3309,oolli,52,0,0.0
3310,oposkun,82,0,0.0
3311,orchy,1632,14,0.0
3312,ore,233,9,0.0
3313,orihsdog,473,57,0.0
3314,ornellita,80,6,0.0
3315,oscar0214,254,5,0.0
3316,otaku4ne,1123,33,0.0
3317,oznee,115,4,0.0
3318,papikasu,10,2,0.0
3319,parialo,133,1,0.0
3320,pasatempos,85,1,0.0
3321,paulburetea,85,1,0.0
3322,pavet17749,85,9,0.0
3323,pawlakov,85,3,0.0
3324,peachiiko,127,0,0.0
3325,peachsoju,85,1,0.0
3326,peanuwut,85,15,0.0
3327,pedruud,40,0,0.0
3328,peeku,914,46,0.0
3329,peepiss,4003,41,1.0
3330,penguinbear,1987,25,0.0
3331,pensive_piggy,267,11,0.0
3332,petajpls,80,3,0.0
3333,petes,6235,18,0.0
3334,pewdekz,165,22,0.0
3335,philipchw,71,2,0.0
3336,phu1000000,85,1,0.0
3337,pickxarro,155,9,0.0
3338,piejekfive,255,5,0.0
3339,pitagor2,190,15,0.0
3340,piyan1087,4091,30,0.0
3341,pocketassassin,82,10,0.0
3342,polkagrisar,339,12,0.0
3343,polocascroute,85,8,0.0
3344,polp62,85,1,0.0
3345,polutropos,676,17,0.0
3346,pomon,85,1,0.0
3347,pompipui,85,4,0.0
3348,ponytailsud2,8494,36,0.0
3349,poplar,41,4,0.0
3350,popo_SLI,85,0,0.0
3351,preilily,633,9,0.0
3352,prize,170,3,0.0
3353,proccii,299,16,0.0
3354,puki64,118,6,0.0
3355,pun_,2141,36,0.0
3356,pupipupi,139,0,0.0
3357,qad,79,4,0.0
3358,qish,85,1,0.0
3359,qivaijar,639,8,0.0
3360,quit_w,838,43,0.0
3361,quitw,85,1,0.0
3362,qwert3425,85,9,0.0
3363,qwistianoronaldo,66,0,0.0
3364,r1ca,72,3,0.0
3365,rBrando,85,4,0.0
3366,radangkelamin,5875,21,0.0
3367,rafa7597,7,2,0.0
3368,rainykimoko,3215,20,0.0
3369,rakkiBakki,340,13,0.0
3370,ramaweeb,239,12,0.0
3371,ramenhamenha,85,2,0.0
3372,randa,638,3,0.0
3373,rankedteamer0000,31,22,0.0
3374,rapidragon,238,1,0.0
3375,ratd0ta,1600,16,0.0
3376,ray54321,2733,29,0.0
3377,raynquist,6306,19,0.0
3378,razorclaw,192,6,0.0
3379,reQueue,49,1,0.0
3380,rebels042,85,11,0.0
3381,recreamy,6409,18,0.0
3382,red5h4d0w,73,8,0.0
3383,redlightAZ,237,4,0.0
3384,redrum,183,14,0.0
3385,redyu07,81,10,0.0
3386,rei069,4888,36,0.0
3387,relplank,85,0,0.0
3388,remicon,159,4,0.0
3389,rethinkrubiks,216,13,0.0
3390,revel_,64,0,0.0
3391,revertme,67,0,0.0
3392,reyto,82,2,0.0
3393,riag,85,6,0.0
3394,riceyrice,74,1,0.0
3395,rivamr,424,11,0.0
3396,riverchick,1687,22,0.0
3397,rkgz,1095,27,0.0
3398,rng,42,8,0.0
3399,rnsrns,73,2,0.0
3400,robokila7,85,3,0.0
3401,rodolphe,81,7,0.0
3402,rodriguez1789,403,7,0.0
3403,rodzbio,168,10,0.0
3404,rogueandtasty,212,5,0.0
3405,rokato,475,7,0.0
3406,rokoucha,368,15,0.0
3407,rowoux,84,1,0.0
3408,ru1rhys,85,5,0.0
3409,ruanghampa,239,24,0.0
3410,rubified,924,19,0.0
3411,rubyvery,85,2,0.0
3412,rusian971,898,10,0.0
3413,ruuka,892,42,0.0
3414,rvikwd3,85,0,0.0
3415,ryosuke_phoenix,280,8,0.0
3416,s6nti,2292,36,0.0
3417,s9,611,24,0.0
3418,sakuranabe,520,34,0.0
3419,samachurl,12,0,0.0
3420,samuelhklumpers,84,13,0.0
3421,samuraiharem,202,15,0.0
3422,samwong_33,160,1,0.0
3423,sanchezzz,85,5,0.0
3424,sandwitaids,85,2,0.0
3425,sansyboyishere,85,3,0.0
3426,saske46,246,11,0.0
3427,sasuga_bullYing,106,1,0.0
3428,scaletta,83,0,0.0
3429,scientiff,42,0,0.0
3430,scooter_grandma,108,1,0.0
3431,scooter_mama,287,47,0.0
3432,scooter_papa,130,64,1.0
3433,scrambled,5302,32,0.0
3434,scratchy_balls,104,69,1.0
3435,seibo,27,0,0.0
3436,sempai23,78,0,0.0
3437,sepek,6520,41,0.0
3438,seppe,85,0,0.0
3439,sequenzi,420,6,0.0
3440,sergeron,2269,32,0.0
3441,sergitifortuny,69,0,0.0
3442,sevn,978,9,0.0
3443,sex,554,20,0.0
3444,sfccdf,282,3,0.0
3445,shadismith,8989,36,0.0
3446,shadow2kk,73,2,0.0
3447,shadowpandax,5143,69,1.0
3448,shamanlord,3480,34,0.0
3449,sharetw,1998,27,0.0
3450,shaydenelley,85,1,0.0
3451,sheunglip2,778,3,0.0
3452,shidiand,85,2,0.0
3453,shidoni44,170,6,0.0
3454,shimotsuki,393,29,0.0
3455,shizume,2457,30,0.0
3456,shoegaze,85,23,0.0
3457,shoopie90,85,0,0.0
3458,shotbrush,85,0,0.0
3459,shpli,77,4,0.0
3460,shuaboo,85,15,0.0
3461,shuura,84,0,0.0
3462,sigmaSMT,85,14,0.0
3463,silencedEgo,85,1,0.0
3464,simbaninja,118,1,0.0
3465,siokoji,160,10,0.0
3466,sircurrie,1130,31,1.0
3467,siumai,1861,13,0.0
3468,siuuunoda,85,4,0.0
3469,skinnypenis556,85,1,0.0
3470,slovenia,850,6,0.0
3471,smrkiller,76,0,0.0
3472,snowflakes,275,27,0.0
3473,snowleaf,144,56,0.0
3474,snowsign7,2113,37,0.0
3475,sockhands,72,3,0.0
3476,solla,160,16,0.0
3477,solterraluna,81,2,0.0
3478,somaisbaka,2818,21,0.0
3479,sonicyellow,420,20,0.0
3480,soniczzz,85,6,0.0
3481,soratanobaka,2212,32,0.0
3482,sparklingciders,85,3,0.0
3483,sperm,83,2,0.0
3484,spring19980904,197,1,0.0
3485,spritedot,23,3,0.0
3486,squeekyvoice,85,13,0.0
3487,squidstain,197,7,0.0
3488,squishy3,395,7,0.0
3489,ss_r_white_pony,437,33,0.0
3490,sssthnoob,1693,16,0.0
3491,stellastr,588,9,0.0
3492,storme03,1389,4,0.0
3493,strategy,85,8,0.0
3494,strawsbrrys,44,0,0.0
3495,sts2,5506,32,0.0
3496,stunna,85,1,0.0
3497,stupid132,59,0,0.0
3498,suiii,340,50,0.0
3499,suimasen,680,26,0.0
3500,summer46,85,3,0.0
3501,sunosz,242,10,0.0
3502,sunshine_r_w_p,35,1,0.0
3503,supersmooth,643,48,1.0
3504,suyoung6,170,5,0.0
3505,suzuken,4514,16,0.0
3506,sweetbun33,1258,5,0.0
3507,sxl,2372,23,0.0
3508,sxwe25100,821,32,0.0
3509,syaruru,596,13,0.0
3510,sylveon07,2653,33,0.0
3511,synkonn,61,1,0.0
3512,syuka,5648,32,0.0
3513,syuo,85,22,0.0
3514,tacosenpai,84,4,0.0
3515,tadople,73,4,0.0
3516,takedumps,85,0,0.0
3517,tasuke912,85,9,0.0
3518,tatacaw,151,2,0.0
3519,tavian,85,7,0.0
3520,taxmaster,85,31,0.0
3521,tcbigmon,128,1,0.0
3522,tcy742,5496,25,0.0
3523,techforce,84,5,0.0
3524,teggunburcs,85,0,0.0
3525,tekyla,44,0,0.0
3526,temp22462511,237,1,0.0
3527,temp52801414,325,4,0.0
3528,temp59328118,61,16,0.0
3529,teppodon,415,24,0.0
3530,terminal_,461,10,0.0
3531,tertium,7623,40,1.0
3532,testaccount1337,85,24,0.0
3533,tesu,5691,17,0.0
3534,tfgg,396,21,0.0
3535,thaivuN,451,9,0.0
3536,thatovsky,83,1,0.0
3537,thebigupdate,169,67,1.0
3538,thecookiekaiju,85,6,0.0
3539,thelegend27,8,1,0.0
3540,themcfrosty,56,2,0.0
3541,themorningstar,85,3,0.0
3542,themrkefirek,85,8,0.0
3543,thenoobster,61,33,0.0
3544,thesorin65,255,4,0.0
3545,theyingster,7098,77,19.0
3546,thingth,1001,14,0.0
3547,thiranoyama,82,23,0.0
3548,thjalago,12,1,0.0
3549,thkvl,11309,28,0.0
3550,timo,85,0,0.0
3551,tingy,3069,32,0.0
3552,tintinnnnn,85,3,0.0
3553,tipsouz,85,0,0.0
3554,tjetjj,81,7,0.0
3555,tkoz,1683,38,0.0
3556,tlaura,310,10,0.0
3557,tobirousch,70,0,0.0
3558,tobygamercom,85,0,0.0
3559,tohrik,76,1,0.0
3560,toinho2,85,0,0.0
3561,tomatocurry1,85,0,0.0
3562,tommy794,6,0,0.0
3563,tomokarin,5651,50,2.0
3564,ton2,664,21,0.0
3565,tosuke,85,14,0.0
3566,toxyel,233,4,0.0
3567,toyotasoarer,425,20,0.0
3568,tpaiscutie,369,1,0.0
3569,traib,4812,23,0.0
3570,traintrain,58,46,0.0
3571,transfer,76,1,0.0
3572,travis_ba,158,4,0.0
3573,truls123,160,0,0.0
3574,tsukasa29,575,35,0.0
3575,tsunemxri,83,0,0.0
3576,tunnel_snake_god,255,3,0.0
3577,twewyttst,2905,31,0.0
3578,twobagel,78,0,0.0
3579,txh_danbori,35,0,0.0
3580,uhhuhher,3217,40,4.0
3581,underecho,1060,34,0.0
3582,unknownj2,75,2,0.0
3583,unsta,1912,25,1.0
3584,uomi,1602,24,0.0
3585,uraura,163,12,0.0
3586,uwuzabeth,85,4,0.0
3587,uy5gf,2044,36,0.0
3588,v0iid,170,6,0.0
3589,vEchoes,85,3,0.0
3590,variousadvanced,42,7,0.0
3591,vblee,3279,19,0.0
3592,veil66,170,4,0.0
3593,vermoutto,85,9,0.0
3594,vibrate69,298,7,0.0
3595,virtualbalboa2,323,2,0.0
3596,vive,84,10,0.0
3597,vivinvi,85,24,0.0
3598,vivipocabala,510,6,0.0
3599,viviv,24,0,0.0
3600,vl258,123,3,0.0
3601,voltycs,85,1,0.0
3602,vsai,85,44,0.0
3603,vsti,44,0,0.0
3604,wJuzuya,5284,22,0.0
3605,wachouski,92,7,0.0
3606,wasd2332,238,36,0.0
3607,wasin5522,10,0,0.0
3608,wassirac,5009,20,0.0
3609,watashiii,8375,73,20.0
3610,weavedheart,7724,49,1.0
3611,weisslull,1666,36,1.0
3612,weitoliya,85,2,0.0
3613,weldy00,85,3,0.0
3614,whatabae,60,1,0.0
3615,whensidols,1300,16,0.0
3616,wheresmytofu,800,15,0.0
3617,whyusohandsome,2573,28,0.0
3618,wildwolf,85,1,0.0
3619,willdogga,170,4,0.0
3620,william91021,133,3,0.0
3621,willstr88,48,3,0.0
3622,wincover,927,38,0.0
3623,wingsofjupiter,11,3,0.0
3624,wink0219,85,5,0.0
3625,wixP,76,6,0.0
3626,wowee,254,18,0.0
3627,wswsasd,9543,37,0.0
3628,wurg321,2534,20,0.0
3629,wwwaa,675,21,0.0
3630,x4163,4569,22,0.0
3631,xA163,501,21,0.0
3632,xKazehaya,6837,33,0.0
3633,xKiraa,1237,19,0.0
3634,xKleinx,85,0,0.0
3635,xMrBubbles,85,10,0.0
3636,xPerSeN,85,5,0.0
3637,xSergei,85,1,0.0
3638,xTsuSaKu,151,63,0.0
3639,xVeasna,229,5,0.0
3640,xYumiko,78,1,0.0
3641,xamtelles22,85,0,0.0
3642,xanle,85,0,0.0
3643,xd_Nico,140,6,0.0
3644,xeloo,1552,20,0.0
3645,xenux,1266,8,0.0
3646,xkisxk,150,5,0.0
3647,xkshxt,85,3,0.0
3648,xootynator,5229,22,0.0
3649,xsp11,82,4,0.0
3650,xvz,163,9,0.0
3651,xx__JERSEY__xx,85,1,0.0
3652,xxgentaroxx,85,3,0.0
3653,y0h,309,3,0.0
3654,yLavz,85,3,0.0
3655,yaaagi,170,11,0.0
3656,yacinouvn,84,1,0.0
3657,yahallonyanpasu,1951,51,5.0
3658,yamatos_cumsock,509,25,0.0
3659,yandru,85,1,0.0
3660,yasashiikumo,1436,21,0.0
3661,yasayoshi,22,3,0.0
3662,yasberry,4397,26,0.0
3663,yenck,4530,42,0.0
3664,yimi,85,0,0.0
3665,ynzqe,1249,16,0.0
3666,youei,85,1,0.0
3667,yourslavez,112,34,0.0
3668,yudeko,764,29,0.0
3669,yukinabestgirl,170,12,0.0
3670,yullhen,85,15,0.0
3671,yunuki,76,5,0.0
3672,yup,85,1,0.0
3673,yuuya,744,14,0.0
3674,yyyato,79,14,0.0
3675,zaJasper,83,0,0.0
3676,zacheberg,65,0,0.0
3677,zaku306,1097,10,0.0
3678,zalupa_zoldyck,524,28,0.0
3679,zarky,1719,14,0.0
3680,zeeetS,85,2,0.0
3681,zental,170,15,0.0
3682,zeo,85,10,0.0
3683,zerodcc,85,1,0.0
3684,zflash,85,6,0.0
3685,zfreeakxd,163,5,0.0
3686,zig1000,455,16,0.0
3687,zigbiel,85,6,0.0
3688,ziney,71,3,0.0
3689,zinger,84,0,0.0
3690,zkillerg0d,76,0,0.0
3691,zoidings,425,26,0.0
3692,zoldaic,84,1,0.0
3693,zomg,506,15,0.0
3694,zsidewayz,85,1,0.0
3695,zuinal,492,22,1.0
3696,zverski,77,3,0.0
3697,zynix,367,58,1.0
3698,zyoi,284,15,0.0
